Libelle du departement,Inscrits,Abstentions,Votants,Exprimes,Blancs,Nuls,Tendance,Total_Pourcentage_Voix_Exp,Annee,Evolution_Tx_Chomage,Vols de vehicules_Tauxpourmille,Vols d'accessoires sur vehicules_Tauxpourmille,Coups et blessures volontaires intrafamiliaux_Tauxpourmille,Vols avec armes_Tauxpourmille,Violences sexuelles_Tauxpourmille,Destructions et degradations volontaires_Tauxpourmille,Vols dans les vehicules_Tauxpourmille,Coups et blessures volontaires_Tauxpourmille,Vols sans violence contre des personnes,Cambriolages de logement,Vols violents sans arme,Autres coups et blessures volontaires_Tauxpourmille,prediction
Meurthe-et-Moselle,492057,130919,361138,353800,5092,2246,droite,8.31,2022,-2.2749999999999995,-0.24950883000000013,0.08454466499999991,1.6206796630000002,-0.0026504479999999997,0.8334365610000001,-0.9126357430000009,-0.04920277200000012,2.30976368,-0.9365504280000003,-1.3400050930000003,-0.10590446800000003,0.6890840159999998,24.634984932918904
Meurthe-et-Moselle,492057,130919,361138,353800,5092,2246,extreme droite,34.14,2022,-2.2749999999999995,-0.24950883000000013,0.08454466499999991,1.6206796630000002,-0.0026504479999999997,0.8334365610000001,-0.9126357430000009,-0.04920277200000012,2.30976368,-0.9365504280000003,-1.3400050930000003,-0.10590446800000003,0.6890840159999998,28.33107308955613
Meurthe-et-Moselle,492057,130919,361138,353800,5092,2246,extreme gauche,24.720000000000002,2022,-2.2749999999999995,-0.24950883000000013,0.08454466499999991,1.6206796630000002,-0.0026504479999999997,0.8334365610000001,-0.9126357430000009,-0.04920277200000012,2.30976368,-0.9365504280000003,-1.3400050930000003,-0.10590446800000003,0.6890840159999998,21.373121602235013
Meurthe-et-Moselle,492057,130919,361138,353800,5092,2246,gauche,1.8,2022,-2.2749999999999995,-0.24950883000000013,0.08454466499999991,1.6206796630000002,-0.0026504479999999997,0.8334365610000001,-0.9126357430000009,-0.04920277200000012,2.30976368,-0.9365504280000003,-1.3400050930000003,-0.10590446800000003,0.6890840159999998,5.337038863767539
Meuse,134805,34092,100713,98513,1509,691,centre,28.09,2022,-1.7999999999999998,0.20080330000000002,-0.104839358,1.131802832,8.553980000000003E-4,0.6121221169999999,-0.025518481999999842,0.221840241,1.711310917,0.37134889599999976,-0.7664651620000003,-0.011871964999999984,0.5795080849999998,21.972995664192492
Meuse,134805,34092,100713,98513,1509,691,droite,10.48,2022,-1.7999999999999998,0.20080330000000002,-0.104839358,1.131802832,8.553980000000003E-4,0.6121221169999999,-0.025518481999999842,0.221840241,1.711310917,0.37134889599999976,-0.7664651620000003,-0.011871964999999984,0.5795080849999998,28.17367180561507
Meuse,134805,34092,100713,98513,1509,691,extreme droite,42.57,2022,-1.7999999999999998,0.20080330000000002,-0.104839358,1.131802832,8.553980000000003E-4,0.6121221169999999,-0.025518481999999842,0.221840241,1.711310917,0.37134889599999976,-0.7664651620000003,-0.011871964999999984,0.5795080849999998,27.53824898348124
Meuse,134805,34092,100713,98513,1509,691,extreme gauche,17.36,2022,-1.7999999999999998,0.20080330000000002,-0.104839358,1.131802832,8.553980000000003E-4,0.6121221169999999,-0.025518481999999842,0.221840241,1.711310917,0.37134889599999976,-0.7664651620000003,-0.011871964999999984,0.5795080849999998,20.585542534413438
Meuse,134805,34092,100713,98513,1509,691,gauche,1.51,2022,-1.7999999999999998,0.20080330000000002,-0.104839358,1.131802832,8.553980000000003E-4,0.6121221169999999,-0.025518481999999842,0.221840241,1.711310917,0.37134889599999976,-0.7664651620000003,-0.011871964999999984,0.5795080849999998,7.441943894833244
Morbihan,608972,130520,478452,467374,7959,3119,centre,38.46,2022,-2.5999999999999996,-0.16881339699999987,-0.3462367449999999,1.062857434,-0.005813901999999999,0.78757856,-0.6841299950000002,-0.3364820530000001,1.7204550590000003,-1.376840294,0.15754449699999995,-0.06513325199999997,0.6575976259999998,25.406761512655528
Morbihan,608972,130520,478452,467374,7959,3119,droite,10.02,2022,-2.5999999999999996,-0.16881339699999987,-0.3462367449999999,1.062857434,-0.005813901999999999,0.78757856,-0.6841299950000002,-0.3364820530000001,1.7204550590000003,-1.376840294,0.15754449699999995,-0.06513325199999997,0.6575976259999998,24.96239512483033
Morbihan,608972,130520,478452,467374,7959,3119,extreme droite,27.700000000000003,2022,-2.5999999999999996,-0.16881339699999987,-0.3462367449999999,1.062857434,-0.005813901999999999,0.78757856,-0.6841299950000002,-0.3364820530000001,1.7204550590000003,-1.376840294,0.15754449699999995,-0.06513325199999997,0.6575976259999998,22.120870226970975
Morbihan,608972,130520,478452,467374,7959,3119,extreme gauche,22.06,2022,-2.5999999999999996,-0.16881339699999987,-0.3462367449999999,1.062857434,-0.005813901999999999,0.78757856,-0.6841299950000002,-0.3364820530000001,1.7204550590000003,-1.376840294,0.15754449699999995,-0.06513325199999997,0.6575976259999998,21.44185788375713
Morbihan,608972,130520,478452,467374,7959,3119,gauche,1.77,2022,-2.5999999999999996,-0.16881339699999987,-0.3462367449999999,1.062857434,-0.005813901999999999,0.78757856,-0.6841299950000002,-0.3364820530000001,1.7204550590000003,-1.376840294,0.15754449699999995,-0.06513325199999997,0.6575976259999998,6.038696483761086
Moselle,745914,210299,535615,524319,7943,3353,centre,29.62,2022,-2.375000000000001,-0.16899270499999997,-0.020678506999999957,1.463571048,-0.019423122,0.428054806,-1.506889308999999,-0.34927782900000004,1.624584976,-0.7463634990000001,-3.049716176,-0.276604556,0.1610139279999998,20.78439608041669
Moselle,745914,210299,535615,524319,7943,3353,droite,8.790000000000001,2022,-2.375000000000001,-0.16899270499999997,-0.020678506999999957,1.463571048,-0.019423122,0.428054806,-1.506889308999999,-0.34927782900000004,1.624584976,-0.7463634990000001,-3.049716176,-0.276604556,0.1610139279999998,25.459622211406806
Moselle,745914,210299,535615,524319,7943,3353,extreme droite,37.88,2022,-2.375000000000001,-0.16899270499999997,-0.020678506999999957,1.463571048,-0.019423122,0.428054806,-1.506889308999999,-0.34927782900000004,1.624584976,-0.7463634990000001,-3.049716176,-0.276604556,0.1610139279999998,31.323978511110198
Moselle,745914,210299,535615,524319,7943,3353,extreme gauche,22.270000000000003,2022,-2.375000000000001,-0.16899270499999997,-0.020678506999999957,1.463571048,-0.019423122,0.428054806,-1.506889308999999,-0.34927782900000004,1.624584976,-0.7463634990000001,-3.049716176,-0.276604556,0.1610139279999998,19.612167050906727
Moselle,745914,210299,535615,524319,7943,3353,gauche,1.44,2022,-2.375000000000001,-0.16899270499999997,-0.020678506999999957,1.463571048,-0.019423122,0.428054806,-1.506889308999999,-0.34927782900000004,1.624584976,-0.7463634990000001,-3.049716176,-0.276604556,0.1610139279999998,5.06186969741244
Nièvre,154186,38850,115336,112441,1957,938,centre,28.67,2022,-1.7000000000000002,0.004574801999999822,-0.285902911,0.730939937,-0.067143617,0.5954442609999999,-0.9647304859999997,0.06613074600000002,1.1215412150000001,-1.0188879269999997,-1.7366466860000003,-0.05308460399999998,0.3906012780000001,20.41263260044039
Nièvre,154186,38850,115336,112441,1957,938,droite,10.47,2022,-1.7000000000000002,0.004574801999999822,-0.285902911,0.730939937,-0.067143617,0.5954442609999999,-0.9647304859999997,0.06613074600000002,1.1215412150000001,-1.0188879269999997,-1.7366466860000003,-0.05308460399999998,0.3906012780000001,25.00966151425337
Nièvre,154186,38850,115336,112441,1957,938,extreme droite,35.76,2022,-1.7000000000000002,0.004574801999999822,-0.285902911,0.730939937,-0.067143617,0.5954442609999999,-0.9647304859999997,0.06613074600000002,1.1215412150000001,-1.0188879269999997,-1.7366466860000003,-0.05308460399999998,0.3906012780000001,27.790926222182684
Nièvre,154186,38850,115336,112441,1957,938,extreme gauche,23.169999999999995,2022,-1.7000000000000002,0.004574801999999822,-0.285902911,0.730939937,-0.067143617,0.5954442609999999,-0.9647304859999997,0.06613074600000002,1.1215412150000001,-1.0188879269999997,-1.7366466860000003,-0.05308460399999998,0.3906012780000001,20.900787525457623
Nièvre,154186,38850,115336,112441,1957,938,gauche,1.92,2022,-1.7000000000000002,0.004574801999999822,-0.285902911,0.730939937,-0.067143617,0.5954442609999999,-0.9647304859999997,0.06613074600000002,1.1215412150000001,-1.0188879269999997,-1.7366466860000003,-0.05308460399999998,0.3906012780000001,5.189191010839062
Nord,1813906,514033,1299873,1274781,17416,7676,centre,30.05,2022,-2.9000000000000004,-0.6973183490000001,0.35214810900000004,1.9757176699999999,-0.03701575900000001,0.6866309380000001,-2.2872796169999994,-0.466758499,2.5456414030000003,-0.7471561619999996,-2.4904406150000007,-0.7185304339999999,0.569923733,21.75083947579255
Nord,1813906,514033,1299873,1274781,17416,7676,droite,6.71,2022,-2.9000000000000004,-0.6973183490000001,0.35214810900000004,1.9757176699999999,-0.03701575900000001,0.6866309380000001,-2.2872796169999994,-0.466758499,2.5456414030000003,-0.7471561619999996,-2.4904406150000007,-0.7185304339999999,0.569923733,23.193335274435213
Nord,1813906,514033,1299873,1274781,17416,7676,extreme droite,35.01,2022,-2.9000000000000004,-0.6973183490000001,0.35214810900000004,1.9757176699999999,-0.03701575900000001,0.6866309380000001,-2.2872796169999994,-0.466758499,2.5456414030000003,-0.7471561619999996,-2.4904406150000007,-0.7185304339999999,0.569923733,28.336250728957197
Nord,1813906,514033,1299873,1274781,17416,7676,extreme gauche,26.8,2022,-2.9000000000000004,-0.6973183490000001,0.35214810900000004,1.9757176699999999,-0.03701575900000001,0.6866309380000001,-2.2872796169999994,-0.466758499,2.5456414030000003,-0.7471561619999996,-2.4904406150000007,-0.7185304339999999,0.569923733,24.997784267545534
Nord,1813906,514033,1299873,1274781,17416,7676,gauche,1.43,2022,-2.9000000000000004,-0.6973183490000001,0.35214810900000004,1.9757176699999999,-0.03701575900000001,0.6866309380000001,-2.2872796169999994,-0.466758499,2.5456414030000003,-0.7471561619999996,-2.4904406150000007,-0.7185304339999999,0.569923733,5.836169254118971
Oise,564121,142081,422040,411714,6324,4002,centre,27.650000000000002,2022,-2.0250000000000012,-1.3452082380000001,-0.5549507949999999,1.2256959160000003,-0.029548984,0.5285761710000001,-3.421671645,-1.889968923,1.4955679379999998,-0.8415568850000001,-2.3248994319999996,-0.39036846000000003,0.269872023,21.600743689348025
Oise,564121,142081,422040,411714,6324,4002,droite,8.75,2022,-2.0250000000000012,-1.3452082380000001,-0.5549507949999999,1.2256959160000003,-0.029548984,0.5285761710000001,-3.421671645,-1.889968923,1.4955679379999998,-0.8415568850000001,-2.3248994319999996,-0.39036846000000003,0.269872023,24.14959212111426
Oise,564121,142081,422040,411714,6324,4002,extreme droite,39.64,2022,-2.0250000000000012,-1.3452082380000001,-0.5549507949999999,1.2256959160000003,-0.029548984,0.5285761710000001,-3.421671645,-1.889968923,1.4955679379999998,-0.8415568850000001,-2.3248994319999996,-0.39036846000000003,0.269872023,28.391703380623962
Oise,564121,142081,422040,411714,6324,4002,extreme gauche,22.93,2022,-2.0250000000000012,-1.3452082380000001,-0.5549507949999999,1.2256959160000003,-0.029548984,0.5285761710000001,-3.421671645,-1.889968923,1.4955679379999998,-0.8415568850000001,-2.3248994319999996,-0.39036846000000003,0.269872023,22.271650491199892
Oise,564121,142081,422040,411714,6324,4002,gauche,1.03,2022,-2.0250000000000012,-1.3452082380000001,-0.5549507949999999,1.2256959160000003,-0.029548984,0.5285761710000001,-3.421671645,-1.889968923,1.4955679379999998,-0.8415568850000001,-2.3248994319999996,-0.39036846000000003,0.269872023,6.217541196308119
Orne,205538,50935,154603,150950,2586,1067,centre,34.13,2022,-2.0250000000000004,-0.392414488,-0.534812823,1.0028037849999998,-0.024516342000000003,0.757234877,-0.0515102909999996,-0.09987733499999996,1.3025892120000004,-0.2844985170000003,-0.2469352270000007,-0.092922969,0.2997854280000001,19.66176076130456
Orne,205538,50935,154603,150950,2586,1067,droite,11.62,2022,-2.0250000000000004,-0.392414488,-0.534812823,1.0028037849999998,-0.024516342000000003,0.757234877,-0.0515102909999996,-0.09987733499999996,1.3025892120000004,-0.2844985170000003,-0.2469352270000007,-0.092922969,0.2997854280000001,26.548012037423245
Orne,205538,50935,154603,150950,2586,1067,extreme droite,33.59,2022,-2.0250000000000004,-0.392414488,-0.534812823,1.0028037849999998,-0.024516342000000003,0.757234877,-0.0515102909999996,-0.09987733499999996,1.3025892120000004,-0.2844985170000003,-0.2469352270000007,-0.092922969,0.2997854280000001,30.009806624345188
Orne,205538,50935,154603,150950,2586,1067,extreme gauche,19.07,2022,-2.0250000000000004,-0.392414488,-0.534812823,1.0028037849999998,-0.024516342000000003,0.757234877,-0.0515102909999996,-0.09987733499999996,1.3025892120000004,-0.2844985170000003,-0.2469352270000007,-0.092922969,0.2997854280000001,18.75489404110829
Orne,205538,50935,154603,150950,2586,1067,gauche,1.57,2022,-2.0250000000000004,-0.392414488,-0.534812823,1.0028037849999998,-0.024516342000000003,0.757234877,-0.0515102909999996,-0.09987733499999996,1.3025892120000004,-0.2844985170000003,-0.2469352270000007,-0.092922969,0.2997854280000001,5.2090869522807814
Pas-de-Calais,1093723,286319,807404,790653,10601,6150,centre,27.05,2022,-3.200000000000001,-0.4250364740000001,-0.090045822,2.2168731779999997,-0.024326598999999997,0.6495802,-2.7846217299999996,-0.9522820589999998,2.6947219319999993,-1.0262982420000002,-1.638136641,-0.25324969699999994,0.47784875400000004,22.48792493654613
Pas-de-Calais,1093723,286319,807404,790653,10601,6150,droite,7.119999999999999,2022,-3.200000000000001,-0.4250364740000001,-0.090045822,2.2168731779999997,-0.024326598999999997,0.6495802,-2.7846217299999996,-0.9522820589999998,2.6947219319999993,-1.0262982420000002,-1.638136641,-0.25324969699999994,0.47784875400000004,24.81285810169421
Pas-de-Calais,1093723,286319,807404,790653,10601,6150,extreme droite,43.84,2022,-3.200000000000001,-0.4250364740000001,-0.090045822,2.2168731779999997,-0.024326598999999997,0.6495802,-2.7846217299999996,-0.9522820589999998,2.6947219319999993,-1.0262982420000002,-1.638136641,-0.25324969699999994,0.47784875400000004,27.8416993382562
Pas-de-Calais,1093723,286319,807404,790653,10601,6150,extreme gauche,20.519999999999996,2022,-3.200000000000001,-0.4250364740000001,-0.090045822,2.2168731779999997,-0.024326598999999997,0.6495802,-2.7846217299999996,-0.9522820589999998,2.6947219319999993,-1.0262982420000002,-1.638136641,-0.25324969699999994,0.47784875400000004,22.71027864606683
Pas-de-Calais,1093723,286319,807404,790653,10601,6150,gauche,1.47,2022,-3.200000000000001,-0.4250364740000001,-0.090045822,2.2168731779999997,-0.024326598999999997,0.6495802,-2.7846217299999996,-0.9522820589999998,2.6947219319999993,-1.0262982420000002,-1.638136641,-0.25324969699999994,0.47784875400000004,6.020194308354791
Puy-de-Dôme,468103,100869,367234,357587,6938,2709,centre,32.76,2022,-1.8500000000000005,-0.8595781990000002,0.20613768899999996,0.6939674440000001,-0.020822702,0.541701859,-1.7414071369999995,-2.4489186000000003,1.1814542489999997,-0.6334747460000001,-1.69978738,-0.301514035,0.48748680499999986,20.98264638403009
Puy-de-Dôme,468103,100869,367234,357587,6938,2709,droite,11.299999999999999,2022,-1.8500000000000005,-0.8595781990000002,0.20613768899999996,0.6939674440000001,-0.020822702,0.541701859,-1.7414071369999995,-2.4489186000000003,1.1814542489999997,-0.6334747460000001,-1.69978738,-0.301514035,0.48748680499999986,24.58861826228832
Puy-de-Dôme,468103,100869,367234,357587,6938,2709,extreme droite,27.63,2022,-1.8500000000000005,-0.8595781990000002,0.20613768899999996,0.6939674440000001,-0.020822702,0.541701859,-1.7414071369999995,-2.4489186000000003,1.1814542489999997,-0.6334747460000001,-1.69978738,-0.301514035,0.48748680499999986,30.702886377551874
Puy-de-Dôme,468103,100869,367234,357587,6938,2709,extreme gauche,26.0,2022,-1.8500000000000005,-0.8595781990000002,0.20613768899999996,0.6939674440000001,-0.020822702,0.541701859,-1.7414071369999995,-2.4489186000000003,1.1814542489999997,-0.6334747460000001,-1.69978738,-0.301514035,0.48748680499999986,21.298070182662833
Puy-de-Dôme,468103,100869,367234,357587,6938,2709,gauche,2.3,2022,-1.8500000000000005,-0.8595781990000002,0.20613768899999996,0.6939674440000001,-0.020822702,0.541701859,-1.7414071369999995,-2.4489186000000003,1.1814542489999997,-0.6334747460000001,-1.69978738,-0.301514035,0.48748680499999986,5.677115020619182
Pyrénées-Atlantiques,519929,110134,409795,401490,5816,2489,centre,32.77,2022,-2.075000000000001,-0.1617242040000002,-0.09858779200000001,1.0314925190000002,-0.013607907999999998,0.603732583,-0.5818609329999997,-1.084339612,1.6747050230000005,-1.2285377080000002,-1.1461053569999997,-0.132221537,0.6432125030000002,21.54635102699217
Pyrénées-Atlantiques,519929,110134,409795,401490,5816,2489,droite,17.97,2022,-2.075000000000001,-0.1617242040000002,-0.09858779200000001,1.0314925190000002,-0.013607907999999998,0.603732583,-0.5818609329999997,-1.084339612,1.6747050230000005,-1.2285377080000002,-1.1461053569999997,-0.132221537,0.6432125030000002,25.599259429773507
Pyrénées-Atlantiques,519929,110134,409795,401490,5816,2489,extreme droite,23.83,2022,-2.075000000000001,-0.1617242040000002,-0.09858779200000001,1.0314925190000002,-0.013607907999999998,0.603732583,-0.5818609329999997,-1.084339612,1.6747050230000005,-1.2285377080000002,-1.1461053569999997,-0.132221537,0.6432125030000002,29.551935509456364
Pyrénées-Atlantiques,519929,110134,409795,401490,5816,2489,extreme gauche,23.130000000000003,2022,-2.075000000000001,-0.1617242040000002,-0.09858779200000001,1.0314925190000002,-0.013607907999999998,0.603732583,-0.5818609329999997,-1.084339612,1.6747050230000005,-1.2285377080000002,-1.1461053569999997,-0.132221537,0.6432125030000002,21.79862364951172
Pyrénées-Atlantiques,519929,110134,409795,401490,5816,2489,gauche,2.31,2022,-2.075000000000001,-0.1617242040000002,-0.09858779200000001,1.0314925190000002,-0.013607907999999998,0.603732583,-0.5818609329999997,-1.084339612,1.6747050230000005,-1.2285377080000002,-1.1461053569999997,-0.132221537,0.6432125030000002,5.3128921134656935
Hautes-Pyrénées,177443,39595,137848,134888,2064,896,centre,28.59,2022,-2.3,-0.4552343310000001,0.07382938800000005,0.959927303,-0.017718774,0.8463564399999999,-0.6767159060000001,-1.301279727,1.5700067590000004,-1.5093143850000006,-1.803782832,-0.37746808400000004,0.6100794559999998,20.372546394751588
Hautes-Pyrénées,177443,39595,137848,134888,2064,896,droite,16.11,2022,-2.3,-0.4552343310000001,0.07382938800000005,0.959927303,-0.017718774,0.8463564399999999,-0.6767159060000001,-1.301279727,1.5700067590000004,-1.5093143850000006,-1.803782832,-0.37746808400000004,0.6100794559999998,25.168959146613947
Hautes-Pyrénées,177443,39595,137848,134888,2064,896,extreme droite,28.650000000000002,2022,-2.3,-0.4552343310000001,0.07382938800000005,0.959927303,-0.017718774,0.8463564399999999,-0.6767159060000001,-1.301279727,1.5700067590000004,-1.5093143850000006,-1.803782832,-0.37746808400000004,0.6100794559999998,30.726179800688463
Hautes-Pyrénées,177443,39595,137848,134888,2064,896,extreme gauche,24.189999999999998,2022,-2.3,-0.4552343310000001,0.07382938800000005,0.959927303,-0.017718774,0.8463564399999999,-0.6767159060000001,-1.301279727,1.5700067590000004,-1.5093143850000006,-1.803782832,-0.37746808400000004,0.6100794559999998,22.431820410436476
Hautes-Pyrénées,177443,39595,137848,134888,2064,896,gauche,2.46,2022,-2.3,-0.4552343310000001,0.07382938800000005,0.959927303,-0.017718774,0.8463564399999999,-0.6767159060000001,-1.301279727,1.5700067590000004,-1.5093143850000006,-1.803782832,-0.37746808400000004,0.6100794559999998,5.210746947468081
Pyrénées-Orientales,362076,87704,274372,268568,3528,2276,centre,23.74,2022,-2.6750000000000025,-0.29956328099999974,-0.5399317449999999,1.139380592,-0.022927920000000004,0.7096691970000001,-0.5286408000000016,-1.6122595100000003,1.9048697929999996,-2.017853370000001,-1.9428094520000005,-0.18109523500000013,0.7654892009999998,19.968942073129536
Pyrénées-Orientales,362076,87704,274372,268568,3528,2276,droite,9.569999999999999,2022,-2.6750000000000025,-0.29956328099999974,-0.5399317449999999,1.139380592,-0.022927920000000004,0.7096691970000001,-0.5286408000000016,-1.6122595100000003,1.9048697929999996,-2.017853370000001,-1.9428094520000005,-0.18109523500000013,0.7654892009999998,24.173017380113436
Pyrénées-Orientales,362076,87704,274372,268568,3528,2276,extreme droite,41.97,2022,-2.6750000000000025,-0.29956328099999974,-0.5399317449999999,1.139380592,-0.022927920000000004,0.7096691970000001,-0.5286408000000016,-1.6122595100000003,1.9048697929999996,-2.017853370000001,-1.9428094520000005,-0.18109523500000013,0.7654892009999998,30.061364978589374
Pyrénées-Orientales,362076,87704,274372,268568,3528,2276,extreme gauche,22.849999999999994,2022,-2.6750000000000025,-0.29956328099999974,-0.5399317449999999,1.139380592,-0.022927920000000004,0.7096691970000001,-0.5286408000000016,-1.6122595100000003,1.9048697929999996,-2.017853370000001,-1.9428094520000005,-0.18109523500000013,0.7654892009999998,21.698348849940796
Pyrénées-Orientales,362076,87704,274372,268568,3528,2276,gauche,1.87,2022,-2.6750000000000025,-0.29956328099999974,-0.5399317449999999,1.139380592,-0.022927920000000004,0.7096691970000001,-0.5286408000000016,-1.6122595100000003,1.9048697929999996,-2.017853370000001,-1.9428094520000005,-0.18109523500000013,0.7654892009999998,5.615989604474965
Bas-Rhin,778712,190224,588488,576719,8335,3434,centre,35.65,2022,-1.9000000000000004,-0.13978406899999996,0.25843180999999993,0.860673499,-0.004895336,0.572453493,-1.0551433499999998,0.20207228700000002,1.3773959939999996,0.045968697999999364,-0.35533028499999997,-0.07332419199999995,0.5167224939999999,20.443698581034635
Bas-Rhin,778712,190224,588488,576719,8335,3434,droite,9.79,2022,-1.9000000000000004,-0.13978406899999996,0.25843180999999993,0.860673499,-0.004895336,0.572453493,-1.0551433499999998,0.20207228700000002,1.3773959939999996,0.045968697999999364,-0.35533028499999997,-0.07332419199999995,0.5167224939999999,24.01451474218683
Bas-Rhin,778712,190224,588488,576719,8335,3434,extreme droite,32.32,2022,-1.9000000000000004,-0.13978406899999996,0.25843180999999993,0.860673499,-0.004895336,0.572453493,-1.0551433499999998,0.20207228700000002,1.3773959939999996,0.045968697999999364,-0.35533028499999997,-0.07332419199999995,0.5167224939999999,29.988746812031444
Bas-Rhin,778712,190224,588488,576719,8335,3434,extreme gauche,20.799999999999997,2022,-1.9000000000000004,-0.13978406899999996,0.25843180999999993,0.860673499,-0.004895336,0.572453493,-1.0551433499999998,0.20207228700000002,1.3773959939999996,0.045968697999999364,-0.35533028499999997,-0.07332419199999995,0.5167224939999999,21.498667508398174
Bas-Rhin,778712,190224,588488,576719,8335,3434,gauche,1.45,2022,-1.9000000000000004,-0.13978406899999996,0.25843180999999993,0.860673499,-0.004895336,0.572453493,-1.0551433499999998,0.20207228700000002,1.3773959939999996,0.045968697999999364,-0.35533028499999997,-0.07332419199999995,0.5167224939999999,5.947433896045679
Haut-Rhin,531738,137861,393877,385109,6382,2386,centre,32.77,2022,-2.075,-0.3815713089999999,-0.021559824000000005,1.352922933,-0.018551312999999993,0.724086869,-0.8504299959999999,0.3239141010000002,1.7238915650000002,-0.11422277299999983,-1.7126273750000003,-0.14975184199999997,0.37096863199999985,20.715028970656494
Haut-Rhin,531738,137861,393877,385109,6382,2386,droite,10.59,2022,-2.075,-0.3815713089999999,-0.021559824000000005,1.352922933,-0.018551312999999993,0.724086869,-0.8504299959999999,0.3239141010000002,1.7238915650000002,-0.11422277299999983,-1.7126273750000003,-0.14975184199999997,0.37096863199999985,25.235834491429802
Haut-Rhin,531738,137861,393877,385109,6382,2386,extreme droite,35.63,2022,-2.075,-0.3815713089999999,-0.021559824000000005,1.352922933,-0.018551312999999993,0.724086869,-0.8504299959999999,0.3239141010000002,1.7238915650000002,-0.11422277299999983,-1.7126273750000003,-0.14975184199999997,0.37096863199999985,29.611979623895362
Haut-Rhin,531738,137861,393877,385109,6382,2386,extreme gauche,19.74,2022,-2.075,-0.3815713089999999,-0.021559824000000005,1.352922933,-0.018551312999999993,0.724086869,-0.8504299959999999,0.3239141010000002,1.7238915650000002,-0.11422277299999983,-1.7126273750000003,-0.14975184199999997,0.37096863199999985,19.802852928788234
Haut-Rhin,531738,137861,393877,385109,6382,2386,gauche,1.27,2022,-2.075,-0.3815713089999999,-0.021559824000000005,1.352922933,-0.018551312999999993,0.724086869,-0.8504299959999999,0.3239141010000002,1.7238915650000002,-0.11422277299999983,-1.7126273750000003,-0.14975184199999997,0.37096863199999985,5.760288003969908
Rhône,1181226,255580,925646,909013,12708,3925,centre,36.32,2022,-2.0,0.1415700120000003,0.22535699599999992,1.1495624070000001,0.007244079000000014,0.5196867660000001,-1.7621330299999993,0.5186719379999989,2.026900068,-0.001958450000000056,-0.42958803000000145,0.09710689300000008,0.8773376600000002,22.70925290098377
Rhône,1181226,255580,925646,909013,12708,3925,droite,9.27,2022,-2.0,0.1415700120000003,0.22535699599999992,1.1495624070000001,0.007244079000000014,0.5196867660000001,-1.7621330299999993,0.5186719379999989,2.026900068,-0.001958450000000056,-0.42958803000000145,0.09710689300000008,0.8773376600000002,25.872429163247197
Rhône,1181226,255580,925646,909013,12708,3925,extreme droite,24.71,2022,-2.0,0.1415700120000003,0.22535699599999992,1.1495624070000001,0.007244079000000014,0.5196867660000001,-1.7621330299999993,0.5186719379999989,2.026900068,-0.001958450000000056,-0.42958803000000145,0.09710689300000008,0.8773376600000002,25.903394409361294
Rhône,1181226,255580,925646,909013,12708,3925,extreme gauche,27.95,2022,-2.0,0.1415700120000003,0.22535699599999992,1.1495624070000001,0.007244079000000014,0.5196867660000001,-1.7621330299999993,0.5186719379999989,2.026900068,-0.001958450000000056,-0.42958803000000145,0.09710689300000008,0.8773376600000002,20.934425443282684
Rhône,1181226,255580,925646,909013,12708,3925,gauche,1.75,2022,-2.0,0.1415700120000003,0.22535699599999992,1.1495624070000001,0.007244079000000014,0.5196867660000001,-1.7621330299999993,0.5186719379999989,2.026900068,-0.001958450000000056,-0.42958803000000145,0.09710689300000008,0.8773376600000002,6.392656559782729
Haute-Saône,177715,39039,138676,134739,2364,1573,centre,25.610000000000003,2022,-2.125000000000001,-0.3636511290000001,-0.04444147200000004,0.9402833960000001,-0.008302707999999999,0.525554931,-1.1105965509999995,-0.5528714480000001,1.137214137,-0.6305598300000002,-1.3373009059999998,-0.054152940999999996,0.19693074099999985,20.226691058123215
Haute-Saône,177715,39039,138676,134739,2364,1573,droite,11.29,2022,-2.125000000000001,-0.3636511290000001,-0.04444147200000004,0.9402833960000001,-0.008302707999999999,0.525554931,-1.1105965509999995,-0.5528714480000001,1.137214137,-0.6305598300000002,-1.3373009059999998,-0.054152940999999996,0.19693074099999985,27.81686927541475
Haute-Saône,177715,39039,138676,134739,2364,1573,extreme droite,41.78,2022,-2.125000000000001,-0.3636511290000001,-0.04444147200000004,0.9402833960000001,-0.008302707999999999,0.525554931,-1.1105965509999995,-0.5528714480000001,1.137214137,-0.6305598300000002,-1.3373009059999998,-0.054152940999999996,0.19693074099999985,32.89459020233546
Haute-Saône,177715,39039,138676,134739,2364,1573,extreme gauche,19.580000000000002,2022,-2.125000000000001,-0.3636511290000001,-0.04444147200000004,0.9402833960000001,-0.008302707999999999,0.525554931,-1.1105965509999995,-0.5528714480000001,1.137214137,-0.6305598300000002,-1.3373009059999998,-0.054152940999999996,0.19693074099999985,19.037902701907612
Haute-Saône,177715,39039,138676,134739,2364,1573,gauche,1.74,2022,-2.125000000000001,-0.3636511290000001,-0.04444147200000004,0.9402833960000001,-0.008302707999999999,0.525554931,-1.1105965509999995,-0.5528714480000001,1.137214137,-0.6305598300000002,-1.3373009059999998,-0.054152940999999996,0.19693074099999985,5.716784210851101
